Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","148","Chad","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","111.628","E","Estimated value",""
"GT","Emissions Totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1562.2504","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","206.1575","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.1212","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10706.3041","E","Estimated value",""
"GT","Emissions Totals","152","Chile","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5772.4094","E","Estimated value",""
"GT","Emissions Totals","152","Chile","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","562.1123","E","Estimated value",""
"GT","Emissions Totals","152","Chile","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","17040.8259","E","Estimated value",""
"GT","Emissions Totals","159","China","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7550.0954","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","158.297","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","855401.0868","E","Estimated value",""
"GT","Emissions Totals","159","China","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1469.8039","E","Estimated value",""
"GT","Emissions Totals","159","China","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","211402.6708","E","Estimated value",""
"GT","Emissions Totals","159","China","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","41948.71","E","Estimated value",""
"GT","Emissions Totals","159","China","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1110222.2714","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","89.9785","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4795","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4315.8741","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2519.3972","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","127.0582","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6962.3295","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7.6576","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0352","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","472.3756","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","214.413","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","9.328","E","Estimated value",""
"GT","Emissions Totals","446","China, Macao SAR","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","696.1167","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7429.079","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","157.3987","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","829578.8133","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1469.8039","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","208014.2114","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","41710.6515","E","Estimated value",""
"GT","Emissions Totals","156","China, mainland","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1080773.4802","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","23.3803","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.3837","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","21034.0237","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","654.6492","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","101.6722","E","Estimated value",""
"GT","Emissions Totals","158","China, Taiwan Province of","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","21790.3451","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","423.3449","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.8814","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","11110.2044","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","11853.6565","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","498.5609","E","Estimated value",""
"GT","Emissions Totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","23462.4217","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.9505","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0006","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","31.5187","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5441","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","82.6148","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1572","E","Estimated value",""
"GT","Emissions Totals","174","Comoros","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","114.8348","E","Estimated value",""
"GT","Emissions Totals","178","Congo","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","14.4175","E","Estimated value",""
"GT","Emissions Totals","178","Congo","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1251","E","Estimated value",""
"GT","Emissions Totals","178","Congo","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","334.7837","E","Estimated value",""
"GT","Emissions Totals","178","Congo","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8.1562","E","Estimated value",""
"GT","Emissions Totals","178","Congo","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","403.6895","E","Estimated value",""
"GT","Emissions Totals","178","Congo","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","33.1486","E","Estimated value",""
"GT","Emissions Totals","178","Congo","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","779.7779","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0003","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10.8247","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0085","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0552","E","Estimated value",""
"GT","Emissions Totals","184","Cook Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10.8884","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","57.6461","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1908","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1152.5621","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","101.9123","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1614.0913","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","50.5722","E","Estimated value",""
"GT","Emissions Totals","188","Costa Rica","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2919.1379","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","151.1139","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5698","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2388.6606","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4231.1906","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","151.0058","E","Estimated value",""
"GT","Emissions Totals","384","Côte d'Ivoire","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6770.8569","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","32.8849","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4365","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3464.0617","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","79.8656","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","920.7774","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","115.6635","E","Estimated value",""
"GT","Emissions Totals","191","Croatia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4580.3682","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","114.8856","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.9494","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3518.2143","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","227.5883","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3216.797","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","251.5915","E","Estimated value",""
"GT","Emissions Totals","192","Cuba","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7214.1911","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","12.0975","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0545","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","806.0334","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","295.4776","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","338.7303","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","14.4429","E","Estimated value",""
"GT","Emissions Totals","196","Cyprus","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1454.6842","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","69.8168","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.8016","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8497.8394","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1569.7319","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1954.8711","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","212.4136","E","Estimated value",""
"GT","Emissions Totals","203","Czechia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","12234.856","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","48.1265","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0037","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","562.4492","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4534.4106","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1347.5432","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.9842","E","Estimated value",""
"GT","Emissions Totals","408","Democratic People's Republic of Korea","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6445.3872","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","303.6039","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0307","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","302.6395","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8500.9083","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8.1296","E","Estimated value",""
"GT","Emissions Totals","180","Democratic Republic of the Congo","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8811.6774","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","27.5485","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.6371","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4420.399","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1550.7597","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","771.3583","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","168.8299","E","Estimated value",""
"GT","Emissions Totals","208","Denmark","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6911.3468","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.5198","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0245","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","85.0743","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","98.5551","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.4998","E","Estimated value",""
"GT","Emissions Totals","262","Djibouti","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","190.1291","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5308","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0025","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","29.0426","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","14.8623","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.651","E","Estimated value",""
"GT","Emissions Totals","212","Dominica","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","44.5558","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","138.1345","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.3741","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4757.7855","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3867.7657","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","99.1394","E","Estimated value",""
"GT","Emissions Totals","214","Dominican Republic","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8724.6906","E","Estimated value",""
"GT","Emissions Totals","218","Ecuador","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","175.9483","E","Estimated value",""
